site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
edged_chicago,2020,snow_and_ice,0.046220180085696165,0.0,0.0,64,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,water,0.043161642722877536,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,trees,0.07613105245855849,32784.63457620659,12.435486532138457,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,grass,0.09229195254688566,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,flooded_vegetation,0.038909861590645356,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,crops,0.3505179169410689,227908.46330832696,86.4475893255176,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,shrub_and_scrub,0.07771739993540057,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,built,0.04913107872595984,2944.633469824696,1.1169241423439435,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,bare,0.06775097717022852,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2021,snow_and_ice,0.04429769387981774,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,water,0.046460468139417385,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,trees,0.051089791972857596,9421.168739737714,3.5735282242565725,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,grass,0.07252408571880557,393.43858534869025,0.14923455126378143,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,flooded_vegetation,0.03888001790632383,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,crops,0.49363781657142736,251448.0357815015,95.37634635594989,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,shrub_and_scrub,0.07376275125583671,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,built,0.049067064355883164,2375.0882477704213,0.9008908685297551,47,GOOGLE/DYNAMICWORLD/V1,10
